 Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,,Unnamed: 48
2/17/2018 18:10,0,10,0,0,0,25,0,0,0,15,30,120,0,0,0,0,0,0,0,30,70,55,10,45,0,25,50,0,15,0,20,75,35,130,60,0,45,25,45,0,40,0,,0,0,0,,
2/17/2018 18:20,0,10,0,0,0,25,0,0,0,15,40,120,0,0,0,0,0,0,0,35,70,65,10,90,0,30,30,0,10,0,15,80,30,130,50,0,40,30,50,0,40,0,,0,0,0,,
2/17/2018 18:30,0,10,0,0,0,25,0,0,0,15,30,120,0,0,0,0,0,0,0,40,65,60,10,50,0,30,20,0,15,0,15,0,35,120,60,0,20,25,45,0,30,0,,0,0,0,,
2/17/2018 18:40,0,10,0,0,0,30,0,0,0,25,10,120,0,0,0,0,0,0,0,35,65,50,10,40,0,30,15,0,15,0,15,70,30,115,50,0,35,20,30,0,30,0,,0,0,0,,
2/17/2018 18:50,0,10,0,0,0,25,0,0,0,25,10,120,0,0,0,0,0,0,0,35,50,50,10,15,0,20,25,0,10,0,15,60,35,110,60,0,45,20,20,0,30,0,,0,0,0,,
2/17/2018 19:00,0,10,0,0,0,20,0,0,0,30,60,120,0,0,0,0,0,0,0,30,45,50,10,20,0,15,25,0,10,0,15,55,30,105,60,0,40,15,25,0,30,0,,0,0,0,,
2/17/2018 19:10,0,10,0,0,0,25,0,0,0,30,20,120,0,0,0,0,0,0,0,40,40,45,10,10,0,15,20,0,10,0,15,55,30,115,40,0,25,15,25,0,30,0,,0,0,0,,
2/17/2018 19:20,0,10,0,0,0,15,0,0,0,30,10,120,0,0,0,0,0,0,0,40,40,50,10,20,0,20,25,0,10,0,10,55,30,110,45,0,20,10,25,0,30,0,,0,0,0,,
2/17/2018 19:30,0,10,0,0,0,15,0,0,0,30,10,120,0,0,0,0,0,0,0,20,35,50,10,20,0,15,25,0,5,0,10,55,30,110,45,0,25,10,35,0,30,0,,0,0,0,,
2/17/2018 19:40,0,10,0,0,0,10,0,0,0,25,10,120,0,0,0,0,0,0,0,15,40,30,10,10,0,15,25,0,5,0,15,50,20,95,40,0,25,10,40,0,40,0,,0,0,0,,
2/17/2018 19:50,0,10,0,0,0,10,0,0,0,15,10,120,0,0,0,0,0,0,0,15,40,20,10,10,0,10,25,0,5,0,10,40,20,80,35,0,25,10,20,0,50,0,,0,0,0,,
2/17/2018 20:00,0,10,0,0,0,10,0,0,0,15,10,45,0,0,0,0,0,0,0,20,30,15,10,10,0,10,15,0,5,0,10,35,20,70,30,0,20,15,15,0,40,0,,0,0,0,,
2/17/2018 20:10,0,0,0,0,0,10,0,0,0,15,0,45,0,0,0,0,0,0,0,25,35,10,10,10,0,10,10,0,5,0,10,50,10,65,25,0,15,10,15,0,40,0,,0,0,0,,
2/17/2018 20:20,0,0,0,0,0,10,0,0,0,15,0,45,0,0,0,0,0,0,0,20,30,15,10,10,0,10,10,0,5,0,10,50,10,85,25,0,15,10,15,0,20,0,,0,0,0,,
2/17/2018 20:30,0,0,0,0,0,10,0,0,0,15,0,45,0,0,0,0,0,0,0,20,30,20,10,10,0,10,10,0,5,0,10,35,10,85,20,0,15,10,15,0,20,0,,0,0,0,,
2/17/2018 20:40,0,0,0,0,0,10,0,0,0,10,0,45,0,0,0,0,0,0,0,20,20,10,10,10,0,10,10,0,5,0,10,35,10,70,10,0,15,10,10,0,20,0,,0,0,0,,
2/17/2018 20:50,0,0,0,0,0,10,0,0,0,15,0,60,0,0,0,0,0,0,0,15,15,10,10,10,0,10,10,0,5,0,20,25,10,55,10,0,15,10,10,0,20,0,,0,0,0,,
2/17/2018 21:00,0,0,0,0,0,5,0,0,0,10,0,60,0,0,0,0,0,0,0,20,10,10,10,10,0,10,10,0,5,0,20,20,10,30,10,0,15,10,10,0,20,0,,0,0,0,,
2/17/2018 21:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 21:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 21:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 21:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 22:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 22:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 22:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 22:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/17/2018 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/18/2018 4:50,0,0,0,0,0,5,0,0,0,5,15,30,0,0,0,0,0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,10,5,0,10,5,5,0,5,0,,0,0,0,,
2/18/2018 5:00,0,0,0,0,0,5,0,0,0,5,15,30,0,0,0,0,0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,10,5,0,10,5,5,0,5,0,,0,0,0,,
2/18/2018 5:10,0,0,0,0,0,5,0,0,0,5,15,30,0,0,0,0,0,0,0,20,10,5,5,5,0,5,5,0,5,0,5,30,10,15,0,0,10,5,0,0,5,0,,0,0,0,,
2/18/2018 5:20,0,0,0,0,0,5,0,0,0,15,15,65,0,0,0,0,0,0,0,10,10,5,5,10,0,5,5,0,5,0,5,25,5,15,0,0,10,5,10,0,5,0,,0,0,0,,
2/18/2018 5:30,0,0,0,0,0,5,0,0,0,15,20,65,0,0,0,0,0,0,0,10,15,5,5,10,0,10,5,0,5,0,15,25,5,15,0,0,10,5,5,0,20,0,,0,0,0,,
2/18/2018 5:40,0,0,0,0,0,5,0,0,0,15,20,65,0,0,0,0,0,0,0,15,15,10,5,10,0,10,10,0,5,0,10,35,5,20,10,0,10,5,5,0,30,0,,0,0,0,,
2/18/2018 5:50,0,0,0,0,0,5,0,0,0,15,20,65,0,0,0,0,0,0,0,15,20,10,5,10,0,10,5,0,5,0,10,45,5,35,10,0,10,10,20,0,30,0,,0,0,0,,
2/18/2018 6:00,0,0,0,0,0,5,0,0,0,15,20,65,0,0,0,0,0,0,0,20,40,15,5,10,0,10,10,0,5,0,10,55,5,60,10,0,10,15,25,0,20,0,,0,0,0,,
2/18/2018 6:10,0,5,0,0,0,5,0,0,0,15,20,65,0,0,0,0,0,0,0,20,35,20,5,10,0,10,10,0,5,0,15,65,5,55,10,0,15,15,20,0,20,0,,0,0,0,,
2/18/2018 6:20,0,5,0,0,0,10,0,0,0,15,20,65,0,0,0,0,0,0,0,25,45,20,5,10,0,10,15,0,5,0,15,80,10,55,20,0,15,10,25,0,20,0,,0,0,0,,
2/18/2018 6:30,0,5,0,0,0,15,0,0,0,15,20,65,0,0,0,0,0,0,0,30,50,30,5,15,0,10,50,0,5,0,10,90,30,70,35,0,30,10,30,0,30,0,,0,0,0,,
2/18/2018 6:40,0,10,0,0,0,20,0,0,0,15,30,65,0,0,0,0,0,0,0,30,50,30,5,10,0,10,50,0,5,0,15,90,30,75,45,0,30,10,30,0,30,0,,0,0,0,,
2/18/2018 6:50,0,10,0,0,0,20,0,0,0,15,30,65,0,0,0,0,0,0,0,35,50,40,5,10,0,15,55,0,5,0,15,95,25,75,80,0,35,15,35,0,30,0,,0,0,0,,
2/18/2018 7:00,0,10,0,0,0,30,0,0,0,15,30,65,0,0,0,0,0,0,0,35,60,45,5,15,0,20,60,0,5,0,10,95,30,105,105,0,40,20,35,0,30,0,,0,0,0,,
2/18/2018 7:10,0,10,0,0,0,25,0,0,0,15,30,70,0,0,0,0,0,0,0,35,65,60,5,20,0,20,70,0,10,0,15,85,30,105,140,0,40,25,40,0,30,0,,0,0,0,,
2/18/2018 7:20,0,10,0,0,0,20,0,0,0,15,30,70,0,0,0,0,0,0,0,35,60,55,5,20,0,20,65,0,15,0,10,85,40,110,160,0,50,20,45,0,30,0,,0,0,0,,
2/18/2018 7:30,0,10,0,0,0,35,0,0,0,15,40,70,0,0,0,0,0,0,0,35,65,60,5,55,0,20,55,0,20,0,10,85,55,130,160,0,55,20,40,0,30,0,,0,0,0,,
2/18/2018 7:40,0,20,0,0,0,30,0,0,0,20,50,90,0,0,0,0,0,0,0,35,80,60,5,25,0,20,50,0,25,0,10,85,40,170,140,0,45,25,40,0,40,0,,0,0,0,,
2/18/2018 7:50,0,20,0,0,0,30,0,0,0,20,50,120,0,0,0,0,0,0,0,35,75,60,5,35,0,45,40,0,25,0,10,75,50,145,120,0,65,25,50,0,40,0,,0,0,0,,
2/18/2018 8:00,0,20,0,0,0,50,0,0,0,25,50,140,0,0,0,0,0,0,0,35,80,65,5,40,0,45,60,0,25,0,15,65,55,155,90,0,65,35,40,0,40,0,,0,0,0,,
2/18/2018 8:10,0,20,0,0,0,40,0,0,0,30,40,140,0,0,0,0,0,0,0,30,85,60,5,45,0,45,60,0,25,0,10,75,75,155,70,0,65,35,40,0,40,0,,0,0,0,,
2/18/2018 8:20,0,20,0,0,0,45,0,0,0,35,50,110,0,0,0,0,0,0,0,35,75,55,5,50,0,45,75,0,20,0,15,85,55,160,85,0,70,35,35,0,40,0,,0,0,0,,
2/18/2018 8:30,0,20,0,0,0,40,0,0,0,35,40,110,0,0,0,0,0,0,0,40,65,60,15,50,0,45,75,0,30,0,15,80,45,140,80,0,65,35,60,0,40,0,,0,0,0,,
2/18/2018 8:40,0,30,0,0,0,35,0,0,0,35,40,110,0,0,0,0,0,0,0,40,75,55,15,50,0,30,75,0,25,0,20,80,45,155,80,0,65,40,60,0,40,0,,0,0,0,,
2/18/2018 8:50,0,30,0,0,0,25,0,0,0,35,30,130,0,0,0,0,0,0,0,40,70,55,15,60,0,30,65,0,30,0,25,90,45,150,90,0,50,40,35,0,40,0,,0,0,0,,
2/18/2018 9:00,0,30,0,0,0,25,0,0,0,35,30,130,0,0,0,0,0,0,0,40,70,55,15,45,0,30,65,0,25,0,20,90,60,150,90,0,45,45,35,0,40,0,,0,0,0,,
2/18/2018 9:10,0,30,0,0,0,30,0,0,0,35,30,150,0,0,0,0,0,0,0,40,70,65,15,45,0,30,55,0,25,0,20,90,65,150,90,0,45,45,40,0,40,0,,0,0,0,,
2/18/2018 9:20,0,30,0,0,0,35,0,0,0,40,30,150,0,0,0,0,0,0,0,35,75,65,15,50,0,45,55,0,30,0,20,90,70,150,105,0,50,45,40,0,40,0,,0,0,0,,
2/18/2018 9:30,0,30,0,0,0,50,0,0,0,40,45,150,0,0,0,0,0,0,0,30,75,75,15,50,0,45,60,0,30,0,20,85,70,150,105,0,50,40,40,0,50,0,,0,0,0,,
2/18/2018 9:40,0,30,0,0,0,45,0,0,0,40,45,150,0,0,0,0,0,0,0,25,75,60,15,55,0,45,0,0,20,0,15,80,70,145,105,0,50,40,45,0,50,0,,0,0,0,,
2/18/2018 9:50,0,30,0,0,0,45,0,0,0,45,50,160,0,0,0,0,0,0,0,30,75,45,15,55,0,45,95,0,20,0,20,75,65,140,105,0,55,45,55,0,50,0,,0,0,0,,
2/18/2018 10:00,0,10,0,0,0,40,0,0,0,50,60,180,0,0,0,0,0,0,0,30,75,45,15,60,0,45,95,0,20,0,15,70,65,130,105,0,60,50,50,0,50,0,,0,0,0,,
2/18/2018 10:10,0,20,0,0,0,40,0,0,0,45,60,170,0,0,0,0,0,0,0,50,75,65,15,50,0,40,95,0,25,0,15,65,55,120,105,0,60,40,40,0,50,0,,0,0,0,,
2/18/2018 10:20,0,10,0,0,0,45,0,0,0,45,60,200,0,0,0,0,0,0,0,35,75,65,15,50,0,40,95,0,25,0,15,65,50,110,110,0,60,30,40,0,50,0,,0,0,0,,
2/18/2018 10:30,0,10,0,0,0,45,0,0,0,45,60,160,0,0,0,0,0,0,0,35,75,60,15,50,0,35,85,0,35,0,15,70,55,105,110,0,65,20,40,0,50,0,,0,0,0,,
2/18/2018 10:40,0,10,0,0,0,55,0,0,0,40,60,160,0,0,0,0,0,0,0,40,75,65,15,55,0,30,85,0,35,0,15,85,55,105,110,0,75,20,45,0,50,0,,0,0,0,,
2/18/2018 11:00,0,40,0,0,0,45,0,0,0,45,50,120,0,0,0,0,0,0,0,35,80,55,15,55,0,35,80,0,40,0,20,85,65,165,85,0,85,25,40,0,50,0,,0,0,0,,
2/18/2018 11:10,0,30,0,0,0,50,0,0,0,45,50,120,0,0,0,0,0,0,0,35,80,60,15,45,0,35,75,0,40,0,20,95,55,165,85,0,85,30,50,0,50,0,,0,0,0,,
2/18/2018 11:20,0,30,0,0,0,50,0,0,0,45,40,120,0,0,0,0,0,0,0,45,75,65,15,45,0,35,65,0,30,0,20,90,55,165,95,0,85,35,40,0,50,0,,0,0,0,,
2/18/2018 11:30,0,30,0,0,0,40,0,0,0,50,20,120,0,0,0,0,0,0,0,40,80,60,15,45,0,40,70,0,20,0,20,105,45,150,95,0,85,40,55,0,50,0,,0,0,0,,
2/18/2018 11:40,0,30,0,0,0,40,0,0,0,45,30,120,0,0,0,0,0,0,0,45,60,70,15,45,0,50,60,0,20,0,20,80,55,185,105,0,85,40,50,0,50,0,,0,0,0,,
2/18/2018 11:50,0,30,0,0,0,40,0,0,0,45,30,120,0,0,0,0,0,0,0,40,70,60,15,50,0,50,55,0,20,0,20,75,65,145,105,0,60,45,50,0,50,0,,0,0,0,,
2/18/2018 12:00,0,30,0,0,0,40,0,0,0,45,30,160,0,0,0,0,0,0,0,45,70,55,15,50,0,50,55,0,20,0,20,80,0,170,130,0,60,35,45,0,50,0,,0,0,0,,
2/18/2018 12:10,0,30,0,0,0,40,0,0,0,40,30,130,0,0,0,0,0,0,0,30,65,60,15,20,0,45,65,0,20,0,20,80,65,165,120,0,70,25,45,0,50,0,,0,0,0,,
2/18/2018 12:20,0,30,0,0,0,40,0,0,0,40,30,140,0,0,0,0,0,0,0,25,60,55,15,60,0,45,60,0,25,0,15,80,0,160,110,0,50,15,40,0,40,0,,0,0,0,,
2/18/2018 12:30,0,30,0,0,0,55,0,0,0,45,30,130,0,0,0,0,0,0,0,30,75,55,15,60,0,45,65,0,20,0,15,80,25,140,105,0,65,10,35,0,40,0,,0,0,0,,
2/18/2018 12:40,0,30,0,0,0,40,0,0,0,50,40,100,0,0,0,0,0,0,0,20,80,65,15,60,0,40,65,0,20,0,10,85,40,170,105,0,65,15,30,0,40,0,,0,0,0,,
2/18/2018 12:50,0,30,0,0,0,55,0,0,0,50,30,90,0,0,0,0,0,0,0,20,80,60,15,60,0,30,55,0,20,0,25,80,30,150,110,0,65,30,40,0,40,0,,0,0,0,,
2/18/2018 13:00,0,30,0,0,0,40,0,0,0,50,30,90,0,0,0,0,0,0,0,25,60,65,15,25,0,30,60,0,20,0,20,80,35,150,115,0,65,30,55,0,40,0,,0,0,0,,
2/18/2018 13:10,0,30,0,0,0,45,0,0,0,50,30,90,0,0,0,0,0,0,0,25,60,65,15,55,0,30,65,0,20,0,25,75,35,160,110,0,65,35,60,0,40,0,,0,0,0,,
2/18/2018 13:20,0,30,0,0,0,55,0,0,0,50,30,100,0,0,0,0,0,0,0,30,60,60,15,50,0,30,75,0,30,0,25,75,40,155,115,0,60,35,55,0,40,0,,0,0,0,,
2/18/2018 13:30,0,30,0,0,0,45,0,0,0,50,30,90,0,0,0,0,0,0,0,35,65,55,15,45,0,35,60,0,30,0,20,85,60,115,105,0,50,35,50,0,40,0,,0,0,0,,
2/18/2018 13:40,0,30,0,0,0,45,0,0,0,35,30,90,0,0,0,0,0,0,0,40,65,55,15,45,0,40,55,0,20,0,15,75,45,105,105,0,50,35,35,0,55,0,,0,0,0,,
2/18/2018 13:50,0,30,0,0,0,50,0,0,0,50,30,90,0,0,0,0,0,0,0,35,70,55,15,45,0,45,55,0,20,0,20,75,45,120,95,0,50,35,35,0,55,0,,0,0,0,,
2/18/2018 14:00,0,30,0,0,0,45,0,0,0,50,30,150,0,0,0,0,0,0,0,35,70,55,10,40,0,45,50,0,20,0,15,75,45,105,90,0,75,25,45,0,50,0,,0,0,0,,
2/18/2018 14:10,0,20,0,0,0,45,0,0,0,40,40,150,0,0,0,0,0,0,0,35,70,55,10,45,0,45,50,0,20,0,15,75,45,105,90,0,75,30,45,0,50,0,,0,0,0,,
2/18/2018 14:20,0,20,0,0,0,45,0,0,0,30,40,150,0,0,0,0,0,0,0,30,70,75,10,45,0,40,55,0,25,0,15,80,45,105,85,0,90,30,45,0,50,0,,0,0,0,,
2/18/2018 14:30,0,10,0,0,0,45,0,0,0,40,50,150,0,0,0,0,0,0,0,35,65,75,10,45,0,45,55,0,25,0,15,80,45,105,85,0,90,30,50,0,50,0,,0,0,0,,
2/18/2018 14:40,0,10,0,0,0,45,0,0,0,35,50,150,0,0,0,0,0,0,0,35,75,70,10,45,0,50,60,0,30,0,10,80,50,95,0,0,75,35,45,0,60,0,,0,0,0,,
2/18/2018 14:50,0,10,0,0,0,50,0,0,0,40,50,150,0,0,0,0,0,0,0,35,75,70,10,45,0,50,65,0,20,0,15,90,50,95,0,0,75,35,40,0,60,0,,0,0,0,,
2/18/2018 15:00,0,10,0,0,0,50,0,0,0,45,40,120,0,0,0,0,0,0,0,30,90,70,10,50,0,50,75,0,20,0,15,90,55,95,0,0,70,40,40,0,60,0,,0,0,0,,
2/18/2018 15:10,0,20,0,0,0,35,0,0,0,50,20,120,0,0,0,0,0,0,0,30,95,65,10,65,0,40,65,0,15,0,15,80,45,95,0,0,80,35,30,0,60,0,,0,0,0,,
2/18/2018 15:20,0,20,0,0,0,40,0,0,0,40,30,120,0,0,0,0,0,0,0,30,105,60,10,40,0,50,70,0,20,0,15,90,45,95,0,0,80,35,50,0,35,0,,0,0,0,,
