Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Play Disney Parks,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A.",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,Holiday Treats Locations - Mickey's Very Merry Christmas Party
11/10/2018 10:20,0,5,0,0,0,15,0,0,0,10,35,125,0,0,0,0,0,0,0,0,30,40,35,10,10,0,15,55,0,10,0,10,75,25,70,40,0,20,20,30,0,30,0,0,0,0,0,
11/10/2018 10:30,0,15,0,0,0,20,0,0,0,10,35,90,0,0,0,0,0,0,0,0,30,35,30,10,15,0,20,40,0,10,0,10,60,50,70,40,0,35,25,45,0,35,0,0,0,0,0,
11/10/2018 10:40,0,15,0,0,0,25,0,0,0,15,40,90,0,0,0,0,0,0,0,0,30,45,35,10,20,0,25,45,0,10,0,10,50,45,70,40,0,35,30,45,0,35,0,0,0,0,0,
11/10/2018 10:50,0,15,0,0,0,30,0,0,0,15,45,100,0,0,0,0,0,0,0,0,30,45,50,15,50,0,30,60,0,10,0,10,75,25,75,40,0,50,30,60,0,0,0,0,0,0,0,
11/10/2018 11:00,0,20,0,0,0,30,0,0,0,45,50,100,0,0,0,0,0,0,0,0,35,50,50,15,35,0,30,60,0,25,0,10,75,35,75,50,0,50,30,60,0,0,0,0,0,0,0,
11/10/2018 11:10,0,20,0,0,0,30,0,0,0,45,55,115,0,0,0,0,0,0,0,0,35,50,45,15,30,0,30,70,0,20,0,10,75,50,95,50,0,50,30,50,0,50,0,0,0,0,0,
11/10/2018 11:20,0,20,0,0,0,30,0,0,0,25,55,115,0,0,0,0,0,0,0,0,40,45,45,15,50,0,35,65,0,25,0,10,75,45,115,60,0,50,30,50,0,50,0,0,0,0,0,
11/10/2018 11:30,0,20,0,0,0,45,0,0,0,35,50,110,0,0,0,0,0,0,0,0,40,50,60,15,55,0,35,70,0,30,0,15,85,45,105,60,0,50,30,45,0,65,0,0,0,0,0,
11/10/2018 11:40,0,20,0,0,0,50,0,0,0,20,45,110,0,0,0,0,0,0,0,0,30,60,65,15,60,0,35,70,0,25,0,15,80,25,95,75,0,45,40,40,0,40,0,0,0,0,0,
11/10/2018 11:50,0,20,0,0,0,50,0,0,0,45,45,120,0,0,0,0,0,0,0,0,30,70,65,15,65,0,35,65,0,30,0,15,80,30,95,75,0,50,40,40,0,40,0,0,0,0,0,
11/10/2018 12:00,0,20,0,0,0,55,0,0,0,45,40,120,0,0,0,0,0,0,0,0,30,65,50,15,65,0,40,70,0,30,0,15,85,50,85,70,0,60,45,45,0,35,0,0,0,0,0,
11/10/2018 12:10,0,25,0,0,0,50,0,0,0,30,45,120,0,0,0,0,0,0,0,0,35,60,45,15,65,0,40,75,0,25,0,20,85,50,85,70,0,60,45,50,0,40,0,0,0,0,0,
11/10/2018 12:20,0,25,0,0,0,50,0,0,0,45,20,125,0,0,0,0,0,0,0,0,40,60,50,15,70,0,40,75,0,20,0,15,90,45,90,70,0,60,50,50,0,40,0,0,0,0,0,
11/10/2018 12:30,0,25,0,0,0,45,0,0,0,35,35,130,0,0,0,0,0,0,0,0,30,60,55,15,85,0,40,70,0,20,0,15,75,40,85,75,0,60,50,50,0,45,0,0,0,0,0,
11/10/2018 12:40,0,25,0,0,0,45,0,0,0,55,35,145,0,0,0,0,0,0,0,0,35,60,70,15,55,0,40,75,0,20,0,30,65,50,75,75,0,60,50,55,0,45,0,0,0,0,0,
11/10/2018 12:50,0,25,0,0,0,45,0,0,0,35,40,145,0,0,0,0,0,0,0,0,35,70,65,15,70,0,40,70,0,20,0,30,80,50,80,85,0,65,50,50,0,55,0,0,0,0,0,
11/10/2018 13:00,0,25,0,0,0,45,0,0,0,40,45,140,0,0,0,0,0,0,0,0,35,70,55,15,65,0,40,70,0,25,0,30,85,40,90,80,0,65,50,55,0,55,0,0,0,0,0,
11/10/2018 13:10,0,20,0,0,0,45,0,0,0,35,45,140,0,0,0,0,0,0,0,0,40,65,65,15,55,0,35,55,0,25,0,30,0,50,115,75,0,55,25,55,0,60,0,0,0,0,0,
11/10/2018 13:20,0,20,0,0,0,35,0,0,0,40,50,140,0,0,0,0,0,0,0,0,45,55,50,15,55,0,50,55,0,35,0,30,105,65,120,75,0,60,25,55,0,65,0,0,0,0,0,
11/10/2018 13:30,0,20,0,0,0,30,0,0,0,45,55,130,0,0,0,0,0,0,0,0,40,50,55,15,55,0,55,55,0,35,0,30,105,65,110,80,0,65,25,45,0,70,0,0,0,0,0,
11/10/2018 13:40,0,20,0,0,0,30,0,0,0,25,20,150,0,0,0,0,0,0,0,0,40,50,65,15,40,0,50,55,0,35,0,20,105,45,105,80,0,65,15,40,0,70,0,0,0,0,0,
11/10/2018 13:50,0,20,0,0,0,30,0,0,0,30,50,125,0,0,0,0,0,0,0,0,55,60,70,15,40,0,45,55,0,30,0,20,105,45,105,80,0,60,15,40,0,75,0,0,0,0,0,
11/10/2018 14:00,0,25,0,0,0,40,0,0,0,55,45,105,0,0,0,0,0,0,0,0,35,60,55,15,45,0,50,50,0,20,0,15,105,40,110,70,0,55,35,45,0,65,0,0,0,0,0,
11/10/2018 14:10,0,25,0,0,0,40,0,0,0,60,35,150,0,0,0,0,0,0,0,0,25,55,55,15,40,0,50,60,0,15,0,15,105,45,110,65,0,40,35,45,0,70,0,0,0,0,0,
11/10/2018 14:20,0,30,0,0,0,40,0,0,0,65,35,150,0,0,0,0,0,0,0,0,25,55,55,15,40,0,40,60,0,15,0,15,95,45,110,55,0,40,35,50,0,80,0,0,0,0,0,
11/10/2018 14:30,0,25,0,0,0,40,0,0,0,60,40,150,0,0,0,0,0,0,0,0,30,55,25,15,40,0,30,60,0,15,0,15,65,45,90,55,0,40,35,45,0,85,0,0,0,0,0,
11/10/2018 14:40,0,25,0,0,0,35,0,0,0,65,30,125,0,0,0,0,0,0,0,0,30,50,40,15,45,0,45,65,0,20,0,30,70,35,90,80,0,90,35,45,0,50,0,0,0,0,0,
11/10/2018 14:50,0,25,0,0,0,40,0,0,0,65,30,120,0,0,0,0,0,0,0,0,30,60,60,15,45,0,45,65,0,20,0,35,90,50,90,90,0,80,25,55,0,50,0,0,0,0,0,
11/10/2018 15:00,0,20,0,0,0,40,0,0,0,70,30,110,0,0,0,0,0,0,0,0,30,80,60,15,55,0,30,65,0,25,0,35,95,50,90,80,0,85,30,65,0,50,0,0,0,0,0,
11/10/2018 15:10,0,20,0,0,0,40,0,0,0,50,40,110,0,0,0,0,0,0,0,0,35,75,60,15,65,0,35,75,0,30,0,20,85,60,95,80,0,60,25,0,0,50,0,0,0,0,0,
11/10/2018 15:20,0,20,0,0,0,40,0,0,0,35,45,120,0,0,0,0,0,0,0,0,40,65,50,15,60,0,30,75,0,35,0,20,90,45,95,80,0,65,35,0,0,50,0,0,0,0,0,
11/10/2018 15:30,0,20,0,0,0,45,0,0,0,30,55,130,0,0,0,0,0,0,0,0,40,65,55,15,60,0,40,75,0,0,0,25,95,45,85,80,0,55,35,0,0,50,0,0,0,0,0,
11/10/2018 15:40,0,25,0,0,0,50,0,0,0,45,60,130,0,0,0,0,0,0,0,0,55,65,55,15,65,0,45,55,0,35,0,20,85,45,80,95,0,60,35,0,0,55,0,0,0,0,0,
11/10/2018 15:50,0,25,0,0,0,55,0,0,0,35,60,135,0,0,0,0,0,0,0,0,30,75,60,15,70,0,50,65,0,45,0,20,85,50,70,105,0,70,35,0,0,65,0,0,0,0,0,
11/10/2018 16:00,0,25,0,0,0,55,0,0,0,60,65,130,0,0,0,0,0,0,0,0,40,70,55,15,75,0,65,75,0,45,0,30,95,45,75,120,0,70,45,25,0,65,0,0,0,0,0,
11/10/2018 16:10,0,30,0,0,0,65,0,0,0,45,65,130,0,0,0,0,0,0,0,0,40,70,55,15,75,0,70,75,0,45,0,25,95,45,80,120,0,70,45,70,0,65,0,0,0,0,0,
11/10/2018 16:20,0,35,0,0,0,65,0,0,0,50,80,115,0,0,0,0,0,0,0,0,40,70,60,15,75,0,70,80,0,40,0,30,105,60,90,80,0,65,45,75,0,65,0,0,0,0,0,
11/10/2018 16:30,0,20,0,0,0,55,0,0,0,55,35,125,0,0,0,0,0,0,0,0,40,70,55,15,70,0,65,80,0,40,0,30,95,55,90,70,0,65,45,55,0,65,0,0,0,0,0,
11/10/2018 16:40,0,20,0,0,0,60,0,0,0,55,35,110,0,0,0,0,0,0,0,0,35,75,50,15,70,0,60,80,0,25,0,30,90,55,90,70,0,60,45,45,0,65,0,0,0,0,0,
11/10/2018 16:50,0,35,0,0,0,45,0,0,0,50,75,130,0,0,0,0,0,0,0,0,35,75,40,15,65,0,45,70,0,25,0,30,85,55,90,70,0,75,45,45,0,65,0,0,0,0,0,
11/10/2018 17:00,0,25,0,0,0,40,0,0,0,50,75,120,0,0,0,0,0,0,0,0,35,70,40,15,45,0,50,70,0,25,0,25,80,55,95,80,0,55,45,50,0,65,0,0,0,0,0,
11/10/2018 17:10,0,25,0,0,0,25,0,0,0,50,30,130,0,0,0,0,0,0,0,0,30,70,45,15,35,0,55,65,0,25,0,20,85,55,105,70,0,50,35,55,0,65,0,0,0,0,0,
11/10/2018 17:20,0,20,0,0,0,30,0,0,0,45,50,115,0,0,0,0,0,0,0,0,40,80,60,15,50,0,45,70,0,35,0,20,85,50,95,80,0,80,35,50,0,50,0,0,0,0,0,
11/10/2018 17:30,0,20,0,0,0,50,0,0,0,40,55,120,0,0,0,0,0,0,0,0,40,75,75,15,45,0,35,70,0,40,0,0,90,45,75,80,0,70,35,45,0,50,0,0,0,0,0,
11/10/2018 17:40,0,20,0,0,0,40,0,0,0,40,55,105,0,0,0,0,0,0,0,0,40,65,70,15,50,0,30,65,0,40,0,0,90,40,75,85,0,60,40,40,0,50,0,0,0,0,0,
11/10/2018 17:50,0,20,0,0,0,35,0,0,0,20,50,115,0,0,0,0,0,0,0,0,45,60,60,15,55,0,35,65,0,35,0,0,95,45,65,75,0,60,35,55,0,50,0,0,0,0,0,
11/10/2018 18:00,0,20,0,0,0,40,0,0,0,50,50,115,0,0,0,0,0,0,0,0,35,80,60,15,60,0,40,85,0,35,0,20,105,45,65,75,0,80,35,45,0,55,0,0,0,0,0,
11/10/2018 18:10,0,20,0,0,0,50,0,0,0,40,55,115,0,0,0,0,0,0,0,0,45,85,50,15,70,0,40,85,0,25,0,10,95,55,75,70,0,80,45,45,0,55,0,0,0,0,0,
11/10/2018 18:20,0,25,0,0,0,50,0,0,0,45,40,125,0,0,0,0,0,0,0,0,40,75,50,15,70,0,45,105,0,30,0,10,95,45,85,75,0,80,45,45,0,50,0,0,0,0,0,
11/10/2018 18:30,0,20,0,0,0,55,0,0,0,50,30,125,0,0,0,0,0,0,0,0,40,75,45,15,80,0,50,105,0,30,0,15,95,35,95,85,0,80,45,60,0,50,0,0,0,0,0,
11/10/2018 18:40,0,20,0,0,0,55,0,0,0,55,30,130,0,0,0,0,0,0,0,0,35,70,50,15,80,0,45,95,0,40,0,15,95,40,110,75,0,80,45,45,0,50,0,0,0,0,0,
11/10/2018 18:50,0,30,0,0,0,55,0,0,0,40,35,120,0,0,0,0,0,0,0,0,30,60,45,15,75,0,45,80,0,40,0,15,85,35,90,70,0,80,50,50,0,70,0,0,0,0,0,
11/10/2018 19:00,0,30,0,0,0,55,0,0,0,55,40,120,0,0,0,0,0,0,0,0,30,65,55,15,75,0,50,105,0,35,0,15,85,45,90,70,0,80,55,45,0,75,0,0,0,0,0,
11/10/2018 19:10,0,25,0,0,0,55,0,0,0,60,40,120,0,0,0,0,0,0,0,0,25,65,55,15,55,0,45,105,0,30,0,10,80,50,80,65,0,80,55,50,0,80,0,0,0,0,0,
11/10/2018 19:20,0,25,0,0,0,25,0,0,0,50,35,115,0,0,0,0,0,0,0,0,25,55,60,15,30,0,35,105,0,25,0,10,80,45,75,65,0,80,20,50,0,85,0,0,0,0,0,
11/10/2018 19:30,0,20,0,0,0,40,0,0,0,35,35,115,0,0,0,0,0,0,0,0,30,55,50,15,30,0,30,105,0,25,0,10,80,45,80,60,0,80,20,50,0,80,0,0,0,0,0,
11/10/2018 19:40,0,25,0,0,0,20,0,0,0,15,50,125,0,0,0,0,0,0,0,0,25,70,45,15,45,0,25,105,0,20,0,10,80,50,85,60,0,25,20,40,0,75,0,0,0,0,0,
11/10/2018 19:50,0,25,0,0,0,20,0,0,0,10,45,110,0,0,0,0,0,0,0,0,40,60,55,15,45,0,30,50,0,20,0,10,70,50,75,60,0,35,20,35,0,75,0,0,0,0,0,
11/10/2018 20:00,0,25,0,0,0,20,0,0,0,15,45,95,0,0,0,0,0,0,0,0,45,50,50,15,35,0,35,30,0,25,0,15,70,30,75,55,0,45,25,35,0,70,0,0,0,0,0,
11/10/2018 20:10,0,25,0,0,0,20,0,0,0,30,45,105,0,0,0,0,0,0,0,0,45,45,45,15,40,0,35,45,0,30,0,10,75,25,70,45,0,50,25,35,0,70,0,0,0,0,0,
11/10/2018 20:20,0,25,0,0,0,25,0,0,0,30,45,75,0,0,0,0,0,0,0,0,35,50,40,15,45,0,35,45,0,25,0,10,75,30,55,35,0,45,40,35,0,50,0,0,0,0,0,
11/10/2018 20:30,0,25,0,0,0,30,0,0,0,30,35,90,0,0,0,0,0,0,0,0,25,40,25,15,40,0,40,45,0,25,0,10,60,20,45,30,0,40,40,40,0,30,0,0,0,0,0,
11/10/2018 20:40,0,25,0,0,0,25,0,0,0,30,65,90,0,0,0,0,0,0,0,0,20,40,25,15,35,0,35,40,0,20,0,10,50,20,60,30,0,35,35,25,0,30,0,0,0,0,0,
11/10/2018 20:50,0,25,0,0,0,25,0,0,0,35,65,90,0,0,0,0,0,0,0,0,15,35,20,0,30,0,25,15,0,10,0,10,35,10,55,25,0,20,35,25,0,25,0,0,0,0,0,
11/10/2018 21:00,0,25,0,0,0,15,0,0,0,25,65,90,0,0,0,0,0,0,0,0,15,40,25,0,10,0,20,20,0,10,0,10,35,10,55,20,0,15,35,25,0,20,0,0,0,0,0,
11/10/2018 21:10,0,20,0,0,0,5,0,0,0,10,30,50,0,0,0,0,0,0,0,0,20,35,20,0,10,0,15,20,0,5,0,10,45,10,55,20,0,15,10,20,0,20,0,0,0,0,0,
11/10/2018 21:20,0,20,0,0,0,5,0,0,0,5,20,55,0,0,0,0,0,0,0,0,20,35,20,0,10,0,10,20,0,5,0,15,50,10,60,10,0,15,10,15,0,20,0,0,0,0,0,
11/10/2018 21:30,0,20,0,0,0,5,0,0,0,5,20,80,0,0,0,0,0,0,0,0,15,60,70,5,10,0,10,25,0,5,0,10,60,10,85,25,0,35,10,45,0,25,0,0,0,0,0,
11/10/2018 21:40,0,20,0,0,0,15,0,0,0,5,20,90,0,0,0,0,0,0,0,0,20,40,45,5,10,0,15,45,0,10,0,5,80,25,95,30,0,50,10,35,0,30,0,0,0,0,0,
11/10/2018 21:50,0,10,0,0,0,15,0,0,0,10,10,80,0,0,0,0,0,0,0,0,20,55,45,5,15,0,20,95,0,10,0,10,0,35,70,35,0,40,15,35,0,35,0,0,0,0,0,
11/10/2018 22:00,0,10,0,0,0,20,0,0,0,15,0,80,0,0,0,0,0,0,0,0,25,45,45,5,15,0,25,90,0,15,0,10,75,35,80,40,0,25,20,30,0,40,0,0,0,0,0,
11/10/2018 22:10,0,10,0,0,0,25,0,0,0,15,0,80,0,0,0,0,0,0,0,0,20,60,15,5,20,0,25,90,0,15,0,10,85,25,70,50,0,20,20,25,0,45,0,0,0,0,0,
11/10/2018 22:20,0,10,0,0,0,25,0,0,0,20,0,85,0,0,0,0,0,0,0,0,25,60,20,5,25,0,30,65,0,20,0,10,75,25,95,40,0,30,25,25,0,50,0,0,0,0,0,
11/10/2018 22:30,0,10,0,0,0,25,0,0,0,20,0,65,0,0,0,0,0,0,0,0,20,40,35,5,20,0,30,55,0,20,0,10,65,25,95,35,0,25,15,25,0,50,0,0,0,0,0,
11/10/2018 22:40,0,10,0,0,0,15,0,0,0,20,0,90,0,0,0,0,0,0,0,0,25,40,25,5,15,0,20,30,0,15,0,10,50,25,95,10,0,20,15,25,0,40,0,0,0,0,0,
11/10/2018 22:50,0,10,0,0,0,10,0,0,0,15,0,65,0,0,0,0,0,0,0,0,20,35,25,5,20,0,15,30,0,5,0,0,50,25,95,10,0,20,10,25,0,25,0,0,0,0,0,
11/10/2018 23:00,0,10,0,0,0,5,0,0,0,10,0,50,0,0,0,0,0,0,0,0,25,30,15,5,15,0,15,20,0,5,0,0,30,10,45,10,0,25,10,20,0,20,0,0,0,0,0,
11/10/2018 23:10,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,20,20,20,5,10,0,10,0,0,5,0,0,25,10,15,0,0,15,10,20,0,15,0,0,0,0,0,
11/10/2018 23:20,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,15,10,10,5,10,0,10,0,0,5,0,0,25,10,10,0,0,15,10,15,0,20,0,0,0,0,0,
11/10/2018 23:30,0,10,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,10,15,10,5,10,0,10,0,0,5,0,0,30,10,15,0,0,15,10,10,0,25,0,0,0,0,0,
11/10/2018 23:40,0,10,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,15,15,10,5,10,0,10,0,0,5,0,0,30,10,20,0,0,15,5,10,0,25,0,0,0,0,0,
11/10/2018 23:50,0,10,0,0,0,5,0,0,0,5,0,40,0,0,0,0,0,0,0,0,15,15,10,5,5,0,10,0,0,5,0,0,30,10,25,0,0,10,5,15,0,25,0,0,0,0,0,
11/11/2018 0:00,0,0,0,0,0,5,0,0,0,5,0,45,0,0,0,0,0,0,0,0,15,15,10,5,10,0,10,0,0,35,0,0,25,10,25,0,0,10,5,10,0,20,0,0,0,0,0,
11/11/2018 0:10,0,0,0,0,0,5,0,0,0,5,0,45,0,0,0,0,0,0,0,0,15,15,10,5,10,0,10,0,0,5,0,0,20,10,25,0,0,10,5,15,0,15,0,0,0,0,0,
11/11/2018 0:20,0,0,0,0,0,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,10,10,10,5,5,0,5,0,0,5,0,0,45,10,25,0,0,10,5,10,0,10,0,0,0,0,0,
11/11/2018 0:30,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,10,10,5,5,5,0,5,0,0,5,0,0,20,10,30,0,0,10,5,10,0,5,0,0,0,0,0,
11/11/2018 0:40,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,5,5,5,0,5,0,0,0,0,0,20,10,25,0,0,10,5,10,0,5,0,0,0,0,0,
11/11/2018 0:50,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,5,5,5,5,5,0,5,0,0,0,0,0,15,5,10,0,0,10,5,10,0,10,0,0,0,0,0,
11/11/2018 1:00,0,0,0,0,0,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,5,10,5,5,5,0,5,0,0,5,0,0,10,5,10,0,0,10,5,10,0,5,0,0,0,0,0,
11/11/2018 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 6:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 6:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 6:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/11/2018 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
